DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Oklahoma. May 22, 1928 131 Okla. 25 267 P. 641
Extracted from page: 4
","Cain v. Quannah Light & Ice Co., No. 18079, 1928 OK 334, 131 Okla. 25, 267 P. 641 (Okla. May 22, 1928)
","May 22, 1928",Oklahomasup,Overruled by," 1.  Kirkpatrick v. Chrysler Corp.  
920 P.2d 122 , 1996 OK 136 , Okla. , (NO. 81604 )
","June 18, 1996"
"Supreme Court of Oklahoma. December 31, 1928 136 Okla. 72 276 P. 215
Extracted from page: 5
","Scott v. Amis, No. 18617, 1928 OK 767, 136 Okla. 72, 276 P. 215 (Okla. Dec. 31, 1928)
","Dec. 31, 1928",Oklahomasup,Overruled by," 1.  City of Sapulpa v. Young  
296 P. 418 , 147 Okla. 179 , 1931 OK 6 , Okla. , (NO. 20699 )
","Jan. 20, 1931"
"Supreme Court of Oklahoma. May 21, 1918 70 Okla. 84 173 P. 69
Extracted from page: 10
","Gilliam v. Kali-Inla Coal Co., No. 8911, 1918 OK 297, 70 Okla. 84, 173 P. 69 (Okla. May 21, 1918)
","May 21, 1918",Oklahomasup,Overruled by," 1.  Pennsylvania Co. v. Potter 
233 P. 700 , 108 Okla. 49 , 1923 OK 59 , Okla. , (NO. 10895 )
","Jan. 30, 1923"
"Supreme Court of Oklahoma. December 10, 1918 74 Okla. 40 176 P. 924
Extracted from page: 12
","Wolverton v. Ward, No. 9057, 1918 OK 695, 74 Okla. 40, 176 P. 924, 1918 WL 844744 (Okla. Dec. 10, 1918)
","Dec. 10, 1918",Oklahomasup,Overruled by," 1.  Simmons v. Fariss 
289 P.2d 372 , 1955 OK 299 , Okla. , (NO. 36766 )
","Oct. 25, 1955"
"Supreme Court of Oklahoma. July 23, 1918 70 Okla. 245 174 P. 272
Extracted from page: 13
","Boardman Co. v. Board of Com'rs of Atoka County, No. 8602, 1918 OK 402, 70 Okla. 245, 174 P. 272, 1918 WL 842669 (Okla. July 23, 1918)
","July 23, 1918",Oklahomasup,Overruled by," 1.  Chicago, R.I. & P. Ry. Co. v. Reynolds 
12 P.2d 208 , 157 Okla. 268 , 89 A.L.R. 5 , 1932 OK 233 , Okla. , (NO. 20038 )
","Mar. 29, 1932"
"Supreme Court of Oklahoma. February 12, 1918 72 Okla. 1 177 P. 111
Extracted from page: 15
","Phinnie v. Atkinson, No. 8413, 1918 OK 96, 72 Okla. 1, 177 P. 111 (Okla. Feb. 12, 1918)
","Feb. 12, 1918",Oklahomasup,Overruled by," 1.  De Brow v. Wolleson 
146 P.2d 124 , 193 Okla. 691 , 1943 OK 396 , Okla. , (NO. 30990 )
","Dec. 07, 1943"
"Supreme Court of Oklahoma. May 28, 1918 74 Okla. 7 176 P. 509
Extracted from page: 15
","Neves v. Mills, No. 8980, 1918 OK 311, 74 Okla. 7, 176 P. 509, 1918 WL 844891 (Okla. May 28, 1918)
","May 28, 1918",Oklahomasup,Overruled by," 1.  Holmes v. S.H. Kress & Co. 
223 P. 615 , 100 Okla. 131 , 1924 OK 25 , Okla. , (NO. 12805 )
","Jan. 15, 1924"
"Supreme Court of Oklahoma. December 24, 1918 74 Okla. 229 178 P. 257
Extracted from page: 16
","Word v. Nakdimen, No. 9226, 1918 OK 735, 74 Okla. 229, 178 P. 257, 1918 WL 842233 (Okla. Dec. 24, 1918)
","Dec. 24, 1918",Oklahomasup,Overruled by," 1.  Mathews v. Sniggs 
182 P. 703 , 75 Okla. 108 , 1919 OK 196 , Okla. , (NO. 8237 )
","July 01, 1919"
"Supreme Court of Oklahoma. June 04, 1918 70 Okla. 127 173 P. 848
Extracted from page: 19
","Reinhart & Donovan Co. v. Board of Com'rs of Choctaw County, No. 8775, 1918 OK 327, 70 Okla. 127, 173 P. 848, 1918 WL 843395 (Okla. June 04, 1918)
","June 04, 1918",Oklahomasup,Overruled by," 1.  Boren v. Thompson & Associates 
999 P.2d 438 , 2000 OK 3 , Okla. , (NO. 90437 )
","Jan. 18, 2000"
"Supreme Court of Oklahoma. January 08, 1918 69 Okla. 37 170 P. 234
Extracted from page: 19
","Nitsche v. State Sec. Bank of Zanesville, Ohio, No. 8311, 1918 OK 2, 69 Okla. 37, 170 P. 234, 1918 WL 843450 (Okla. Jan. 08, 1918)
","Jan. 08, 1918",Oklahomasup,Overruled by," 1.  City of Sapulpa v. Land 
219 P. 117 , Okla. , (NO. 14165 )
","Sep. 18, 1923"
"Supreme Court of Oklahoma. July 01, 1998 967 P.2d 1194 1998 WL 381302
Extracted from page: 9
","Tidemark Exploration, Inc. v. Good, No. 91,010, 1998 OK 67, 967 P.2d 1194, 1998 WL 381302 (Okla. July 01, 1998)
","July 01, 1998",Oklahomasup,Overruled by," 1.  Owens v. Owens  
529 P.3d 905 , 2023 OK 12 , Okla. , (NO. 119,920 )
","Feb. 14, 2023"
"Supreme Court of Oklahoma. March 18, 1997 939 P.2d 1116 1997 WL 120535
Extracted from page: 22
","Marshall v. OK Rental & Leasing, Inc., No. 82232, 1997 OK 34, 939 P.2d 1116, 70 Empl. Prac. Dec. P 44734, 12 IER Cases 1283, 1997 WL 120535 (Okla. Mar. 18, 1997)
","Mar. 18, 1997",Oklahomasup,Overruled by," 1.  Kruchowski v. Weyerhaeuser Co. 
202 P.3d 144 , 104 Fair Empl.Prac.Cas. (BNA) 1801 , 2008 OK 105 , Okla. , (NO. 104872 )
","Dec. 16, 2008"
"Supreme Court of Oklahoma. March 12, 1935 171 Okla. 130 42 P.2d 140
Extracted from page: 25
","Electric Supply Co. v. City of Muskogee, No. 24858, 1935 OK 235, 171 Okla. 130, 42 P.2d 140 (Okla. Mar. 12, 1935)
","Mar. 12, 1935",Oklahomasup,Overruled by," 1.  Boren v. Thompson & Associates 
999 P.2d 438 , 2000 OK 3 , Okla. , (NO. 90437 )
","Jan. 18, 2000"
"Supreme Court of Oklahoma. June 21, 1921 82 Okla. 176 199 P. 209
Extracted from page: 36
","Bergin Oil & Gas Co. v. Howard, No. 7373, 1921 OK 240, 82 Okla. 176, 199 P. 209 (Okla. June 21, 1921)
","June 21, 1921",Oklahomasup,Overruled by," 1.  Apache Gas Products Corp. v. Oklahoma Tax Commission 
509 P.2d 109 , 1973 OK 34 , Okla. , (NO. 42841 )
","Mar. 27, 1973"
"Supreme Court of Oklahoma. February 08, 1921 80 Okla. 218 195 P. 771
Extracted from page: 39
","Sinclair v. Stringer, No. 9917, 1921 OK 45, 80 Okla. 218, 195 P. 771 (Okla. Feb. 08, 1921)
","Feb. 08, 1921",Oklahomasup,Overruled by," 1.  Pancoast v. Eldridge  
11 P.2d 918 , 157 Okla. 195 , 1932 OK 418 , Okla. , (NO. 22252 )
","May 24, 1932"
